-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2006 through 12/31/2006 
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX       MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN       MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WS10M_RANGE     MERRA-2 Wind Speed at 10 Meters Range (m/s) 
WD10M           MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS50M           MERRA-2 Wind Speed at 50 Meters (m/s) 
WS50M_MAX       MERRA-2 Wind Speed at 50 Meters Maximum (m/s) 
WS50M_MIN       MERRA-2 Wind Speed at 50 Meters Minimum (m/s) 
WS50M_RANGE     MERRA-2 Wind Speed at 50 Meters Range (m/s) 
WD50M           MERRA-2 Wind Direction at 50 Meters (Degrees) 
-END HEADER-
LAT,LON,YEAR,DOY,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,WD50M
19.75,105.75,2006,2,12.91,91.87,0.0,100.99,2.69,3.47,1.57,1.9,78.57,3.84,4.84,2.09,2.75,79.01
19.75,106.25,2006,2,13.4,94.22,0.01,101.66,3.52,4.29,2.61,1.68,82.84,4.43,5.14,3.15,1.99,83.41
19.75,106.75,2006,2,13.54,94.54,0.01,101.7,3.8,4.74,2.04,2.69,86.72,4.65,5.82,2.63,3.19,87.21
20.25,103.25,2006,2,8.78,63.71,0.0,90.52,0.9,1.54,0.19,1.34,151.43,1.72,2.99,0.48,2.51,150.19
20.25,103.75,2006,2,9.61,71.94,0.0,89.42,1.0,1.44,0.75,0.69,111.91,1.96,2.89,1.27,1.61,115.84
20.25,104.25,2006,2,10.39,79.24,0.0,91.19,1.16,1.62,0.75,0.87,112.81,2.14,3.39,1.41,1.98,115.97
20.25,104.75,2006,2,11.08,85.75,0.0,93.98,1.31,2.02,0.62,1.39,107.72,2.29,3.61,1.01,2.6,110.02
20.25,105.25,2006,2,11.8,89.49,0.0,97.51,1.79,2.73,0.65,2.08,99.52,2.84,4.2,0.91,3.28,100.98
20.25,105.75,2006,2,12.45,90.69,0.0,100.7,2.62,3.67,1.12,2.54,92.66,3.82,5.1,1.64,3.46,93.49
20.25,106.25,2006,2,12.7,91.84,0.0,101.65,3.49,4.55,2.34,2.2,93.19,4.83,5.57,3.34,2.23,93.81
20.25,106.75,2006,2,12.84,93.04,0.01,101.7,4.17,5.37,2.09,3.27,90.76,5.34,6.65,2.82,3.83,91.31
18.25,103.25,2006,3,11.6,73.0,0.0,97.18,1.43,2.13,0.35,1.78,92.88,2.32,4.18,0.39,3.79,95.25
18.25,103.75,2006,3,11.96,74.62,0.0,97.89,1.28,2.0,0.29,1.71,111.91,2.13,3.71,0.44,3.27,112.0
18.25,104.25,2006,3,12.23,78.1,0.0,96.3,1.12,1.7,0.38,1.32,133.28,1.92,3.25,0.54,2.71,132.75
18.25,104.75,2006,3,12.59,82.49,0.01,94.62,0.91,1.54,0.29,1.24,139.86,1.58,2.83,0.39,2.44,138.31
18.25,105.25,2006,3,13.04,86.27,0.03,95.18,1.29,2.1,0.49,1.61,129.15,2.11,3.5,0.73,2.78,129.11
18.25,105.75,2006,3,13.54,88.06,0.07,97.99,2.51,3.51,1.36,2.15,114.91,3.77,5.25,2.01,3.24,117.45
18.25,106.25,2006,3,13.98,86.69,0.12,100.75,4.43,5.41,3.19,2.21,127.19,6.05,7.01,4.45,2.56,127.5
18.25,106.75,2006,3,14.12,84.19,0.1,101.22,5.92,6.75,5.08,1.68,130.36,7.07,8.0,6.02,1.98,130.72
18.75,103.25,2006,3,10.32,69.99,0.0,93.17,1.18,1.75,0.34,1.41,137.9,1.88,3.07,0.44,2.62,135.88
18.75,103.75,2006,3,10.59,70.84,0.0,94.06,1.04,1.53,0.11,1.42,170.38,1.84,3.05,0.21,2.84,152.66
18.75,104.25,2006,3,11.49,79.09,0.0,93.78,0.89,1.49,0.17,1.32,168.32,1.58,2.76,0.27,2.49,166.36
18.75,104.75,2006,3,12.34,84.78,0.0,94.78,0.95,1.58,0.16,1.41,168.26,1.61,3.23,0.24,2.99,168.09
18.75,105.25,2006,3,13.18,87.95,0.02,97.55,1.81,2.77,0.4,2.37,148.94,2.73,4.95,0.56,4.4,148.56
18.75,105.75,2006,3,13.88,88.73,0.05,100.77,3.42,4.91,1.2,3.71,123.1,4.74,7.27,1.63,5.64,124.32
18.75,106.25,2006,3,14.1,87.28,0.07,101.31,5.01,6.67,2.88,3.79,137.5,6.5,8.37,3.82,4.56,137.88
18.75,106.75,2006,3,14.05,84.76,0.04,101.36,5.71,7.38,3.87,3.51,139.22,6.86,8.79,4.61,4.18,139.72
19.25,103.25,2006,3,9.17,65.97,0.0,89.83,1.01,1.82,0.24,1.58,202.56,1.68,2.93,0.47,2.46,200.04
19.25,103.75,2006,3,9.37,67.38,0.0,90.24,0.9,1.69,0.21,1.48,229.56,1.62,2.86,0.48,2.38,211.47
19.25,104.25,2006,3,10.88,77.82,0.0,92.1,0.88,1.43,0.22,1.21,206.56,1.55,2.6,0.46,2.15,205.69
19.25,104.75,2006,3,12.01,84.49,0.0,95.13,1.15,1.66,0.41,1.24,183.71,2.0,3.52,0.66,2.87,186.25
19.25,105.25,2006,3,12.94,88.36,0.01,98.38,2.11,3.14,0.64,2.5,161.94,3.26,5.43,0.91,4.52,163.41
19.25,105.75,2006,3,13.66,89.96,0.03,100.82,3.54,5.42,0.99,4.43,147.62,4.98,7.61,1.37,6.25,148.29
19.25,106.25,2006,3,13.98,89.28,0.03,101.34,4.57,6.82,1.78,5.05,152.59,6.19,8.8,2.5,6.31,152.81
19.25,106.75,2006,3,13.9,87.43,0.02,101.38,4.72,7.43,1.83,5.6,150.92,6.11,9.26,2.32,6.94,151.61
19.75,103.25,2006,3,8.41,61.34,0.0,89.5,1.12,2.11,0.44,1.68,236.12,1.97,3.2,0.87,2.33,235.72
19.75,103.75,2006,3,8.61,63.47,0.0,88.98,0.96,2.04,0.52,1.53,236.09,1.74,2.93,1.02,1.9,235.84
19.75,104.25,2006,3,10.0,72.67,0.0,90.91,0.97,1.61,0.54,1.08,206.42,1.79,2.92,1.04,1.87,208.97
19.75,104.75,2006,3,11.37,82.32,0.0,93.7,1.4,2.05,0.85,1.21,189.36,2.55,3.7,1.6,2.1,191.79
19.75,105.25,2006,3,12.54,88.16,0.0,97.33,2.43,3.78,1.1,2.68,179.75,3.88,5.45,1.85,3.59,181.14
19.75,105.75,2006,3,13.34,89.74,0.0,100.62,3.69,5.95,1.2,4.75,173.25,5.32,7.56,1.71,5.84,173.81
19.75,106.25,2006,3,13.61,90.44,0.01,101.31,4.29,6.48,1.27,5.22,166.38,6.13,8.68,1.86,6.83,166.56
19.75,106.75,2006,3,13.56,90.71,0.01,101.37,3.89,6.75,0.61,6.14,163.3,5.57,9.11,0.89,8.22,163.74
20.25,103.25,2006,3,7.8,57.48,0.0,90.31,1.17,2.09,0.66,1.43,233.16,2.1,3.05,1.14,1.91,233.09
20.25,103.75,2006,3,8.12,61.41,0.0,89.17,1.14,2.21,0.77,1.45,240.53,2.12,3.21,1.5,1.71,240.22
20.25,104.25,2006,3,9.24,68.31,0.0,90.87,1.06,2.05,0.56,1.49,202.93,1.88,3.24,0.97,2.26,207.14
20.25,104.75,2006,3,10.93,79.48,0.0,93.61,1.54,2.54,0.83,1.71,183.24,2.73,4.15,1.49,2.66,186.65
20.25,105.25,2006,3,12.32,87.07,0.0,97.11,2.66,4.34,1.13,3.21,174.94,4.2,5.97,1.9,4.07,176.48
20.25,105.75,2006,3,13.02,89.12,0.0,100.3,3.95,6.6,1.25,5.35,172.06,5.67,8.02,1.85,6.17,172.69
20.25,106.25,2006,3,13.12,89.59,0.0,101.27,4.36,7.0,1.19,5.81,169.19,6.32,8.95,1.76,7.19,169.69
20.25,106.75,2006,3,13.1,91.62,0.0,101.35,3.69,6.16,0.35,5.82,167.79,5.46,8.87,0.54,8.32,168.26
18.25,103.25,2006,4,10.19,63.59,0.0,97.01,1.73,2.41,0.56,1.85,177.95,2.71,4.24,0.79,3.45,184.46
18.25,103.75,2006,4,10.8,67.81,0.0,97.71,1.72,2.36,0.36,2.0,136.5,2.78,4.57,0.64,3.93,137.03
18.25,104.25,2006,4,11.19,71.34,0.0,96.15,1.29,2.1,0.45,1.65,169.45,2.11,3.74,0.82,2.92,164.23
18.25,104.75,2006,4,11.84,76.19,0.0,94.48,1.03,1.72,0.41,1.3,199.83,1.86,3.13,0.69,2.45,184.85
18.25,105.25,2006,4,12.65,80.32,0.0,95.01,1.09,1.74,0.35,1.39,207.51,1.99,3.27,0.48,2.8,196.75
18.25,105.75,2006,4,13.59,83.9,0.01,97.77,1.76,2.58,0.69,1.89,185.71,2.78,4.36,0.86,3.49,189.34
18.25,106.25,2006,4,14.74,89.38,0.0,100.5,3.43,4.48,2.22,2.26,141.06,4.82,6.28,2.98,3.3,143.59
18.25,106.75,2006,4,15.45,91.18,0.0,100.97,5.04,6.12,4.14,1.98,141.89,6.24,7.47,5.03,2.44,142.52
18.75,103.25,2006,4,8.65,58.46,0.0,93.03,1.37,2.02,0.48,1.54,228.86,2.12,3.12,0.67,2.45,236.87
18.75,103.75,2006,4,9.06,61.56,0.0,93.9,1.37,2.01,0.39,1.62,193.28,2.23,3.37,0.68,2.69,194.97
18.75,104.25,2006,4,10.24,70.94,0.0,93.62,1.07,1.84,0.27,1.58,213.28,1.77,2.82,0.42,2.39,209.62
18.75,104.75,2006,4,11.26,77.41,0.0,94.6,1.11,1.87,0.32,1.55,217.48,1.99,3.23,0.51,2.72,216.3
18.75,105.25,2006,4,12.53,82.54,0.0,97.34,1.54,2.51,0.45,2.06,190.56,2.53,4.43,0.68,3.74,194.69
18.75,105.75,2006,4,13.96,87.54,0.0,100.53,2.5,3.89,1.02,2.86,150.42,3.57,6.04,1.47,4.58,157.11
18.75,106.25,2006,4,14.98,93.22,0.0,101.06,4.3,5.87,2.91,2.96,148.09,5.81,7.5,4.13,3.36,148.53
18.75,106.75,2006,4,15.4,92.02,0.0,101.12,5.26,7.04,4.16,2.88,148.22,6.57,8.37,5.28,3.09,148.46
19.25,103.25,2006,4,7.33,53.25,0.0,89.71,1.12,1.91,0.36,1.55,257.37,1.74,2.93,0.56,2.37,258.69
19.25,103.75,2006,4,7.6,56.25,0.0,90.11,1.16,2.0,0.31,1.7,236.84,1.86,3.03,0.59,2.44,238.22
19.25,104.25,2006,4,9.26,68.68,0.0,91.95,1.14,1.83,0.26,1.57,214.42,2.01,3.22,0.48,2.74,216.79
19.25,104.75,2006,4,10.55,75.57,0.0,94.93,1.22,1.95,0.22,1.72,197.79,2.15,3.64,0.5,3.15,200.99
19.25,105.25,2006,4,12.14,82.22,0.0,98.15,1.71,2.62,0.52,2.11,176.98,2.75,4.88,0.92,3.96,180.24
19.25,105.75,2006,4,13.88,89.76,0.0,100.58,2.76,3.95,1.41,2.54,156.45,4.06,6.6,2.14,4.45,158.71
19.25,106.25,2006,4,14.83,95.16,0.0,101.1,4.26,5.83,3.08,2.75,155.12,6.02,7.58,4.7,2.88,155.28
19.25,106.75,2006,4,15.1,93.58,0.0,101.13,4.67,6.88,3.51,3.36,153.93,6.32,8.62,4.96,3.66,154.16
19.75,103.25,2006,4,6.59,49.69,0.0,89.39,1.26,2.23,0.53,1.7,252.53,2.02,3.65,0.81,2.84,252.61
19.75,103.75,2006,4,6.71,51.81,0.0,88.86,1.24,2.29,0.38,1.9,245.91,2.02,3.65,0.65,3.0,245.91
19.75,104.25,2006,4,8.11,62.79,0.0,90.77,1.15,1.89,0.35,1.54,208.98,2.25,3.9,0.7,3.19,211.78
19.75,104.75,2006,4,9.77,73.35,0.0,93.53,1.22,1.87,0.31,1.56,194.95,2.4,4.11,0.58,3.53,197.18
19.75,105.25,2006,4,11.7,81.98,0.0,97.12,1.77,2.4,0.69,1.71,180.32,3.04,4.88,1.03,3.84,181.79
19.75,105.75,2006,4,13.51,88.61,0.0,100.38,2.81,3.53,1.61,1.93,162.58,4.32,6.15,2.43,3.72,163.93
19.75,106.25,2006,4,14.43,94.69,0.0,101.07,3.97,5.27,2.91,2.36,160.16,6.03,7.3,4.77,2.53,160.53
19.75,106.75,2006,4,14.58,95.21,0.0,101.14,3.94,5.89,2.59,3.29,156.48,5.92,8.17,4.06,4.12,156.76
20.25,103.25,2006,4,6.18,47.01,0.0,90.21,1.32,2.38,0.43,1.94,239.24,2.17,3.97,0.71,3.26,239.74
20.25,103.75,2006,4,6.23,49.06,0.0,89.06,1.42,2.52,0.55,1.96,240.69,2.45,4.42,0.88,3.53,239.97
20.25,104.25,2006,4,7.35,59.21,0.0,90.76,1.4,2.28,0.45,1.83,201.69,2.69,4.46,0.69,3.77,208.04
20.25,104.75,2006,4,9.24,71.61,0.0,93.47,1.42,2.11,0.44,1.67,190.38,2.74,4.42,0.58,3.84,197.16
20.25,105.25,2006,4,11.27,80.79,0.0,96.93,1.79,2.49,0.59,1.9,179.68,3.14,5.05,0.72,4.33,184.02
20.25,105.75,2006,4,12.96,86.04,0.0,100.08,2.62,3.6,1.21,2.39,164.86,4.21,6.27,1.72,4.55,166.61
20.25,106.25,2006,4,14.01,91.44,0.0,101.05,3.83,5.34,2.86,2.49,163.53,6.06,7.2,4.64,2.55,164.19
20.25,106.75,2006,4,14.06,95.09,0.0,101.12,3.63,4.9,2.41,2.49,156.93,5.75,7.37,3.77,3.6,157.44
18.25,103.25,2006,5,11.12,68.69,0.06,97.17,3.0,4.13,1.98,2.15,64.56,4.82,6.42,3.66,2.76,64.89
18.25,103.75,2006,5,11.17,70.81,0.1,97.91,3.07,4.06,2.18,1.88,57.03,5.09,6.6,4.11,2.48,57.94
18.25,104.25,2006,5,10.75,76.89,0.37,96.38,2.78,3.52,1.86,1.67,53.26,4.93,5.88,3.83,2.05,54.11
18.25,104.75,2006,5,10.5,84.05,1.47,94.77,2.42,3.43,1.51,1.92,49.93,4.48,6.0,2.86,3.14,50.83
18.25,105.25,2006,5,10.76,88.88,3.02,95.42,2.65,4.82,0.97,3.85,39.04,4.51,7.3,1.6,5.69,39.84
18.25,105.75,2006,5,11.55,90.12,4.65,98.29,3.81,7.33,0.79,6.55,34.47,5.5,9.38,1.19,8.18,35.03
18.25,106.25,2006,5,12.57,88.75,6.08,101.03,5.96,9.2,2.21,6.99,71.97,7.63,11.08,3.52,7.56,72.41
18.25,106.75,2006,5,13.26,88.28,5.41,101.45,7.93,10.58,3.58,7.0,44.69,9.24,12.07,4.92,7.15,45.23
18.75,103.25,2006,5,9.77,65.67,0.11,93.19,1.98,2.73,1.35,1.38,82.44,3.41,4.32,2.36,1.95,82.19
18.75,103.75,2006,5,10.04,69.47,0.18,94.12,1.99,2.62,1.67,0.96,59.06,3.71,4.6,2.89,1.7,59.81
18.75,104.25,2006,5,10.19,81.49,0.54,93.93,1.94,2.41,1.35,1.07,53.99,3.81,4.66,2.83,1.82,54.29
18.75,104.75,2006,5,10.17,87.89,1.48,95.03,2.01,3.32,1.27,2.05,48.71,3.96,5.84,2.68,3.15,48.88
18.75,105.25,2006,5,10.6,88.78,2.48,97.88,3.15,6.41,1.19,5.22,38.43,5.08,8.79,2.25,6.53,38.85
18.75,105.75,2006,5,11.47,86.55,3.16,101.14,5.33,10.37,1.41,8.96,28.99,7.1,12.22,2.25,9.96,29.72
18.75,106.25,2006,5,12.21,85.88,3.29,101.63,7.57,11.47,2.78,8.7,36.81,8.89,12.95,4.33,8.61,37.25
18.75,106.75,2006,5,12.6,86.38,2.95,101.65,8.8,11.87,3.87,8.0,38.74,9.97,13.26,5.25,8.01,39.22
19.25,103.25,2006,5,8.43,60.12,0.14,89.88,1.46,2.16,0.59,1.57,103.27,2.55,3.54,0.81,2.74,104.15
19.25,103.75,2006,5,9.19,70.22,0.25,90.34,1.55,2.02,0.71,1.32,78.09,2.86,3.62,1.11,2.51,78.5
19.25,104.25,2006,5,9.82,82.14,0.59,92.31,1.46,1.89,0.87,1.02,63.67,2.91,3.58,1.74,1.84,63.25
19.25,104.75,2006,5,9.87,86.38,1.26,95.43,1.81,3.09,1.13,1.96,46.54,3.77,5.44,2.83,2.6,46.12
