-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2010 through 12/31/2010 
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX       MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN       MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WS10M_RANGE     MERRA-2 Wind Speed at 10 Meters Range (m/s) 
WD10M           MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS50M           MERRA-2 Wind Speed at 50 Meters (m/s) 
WS50M_MAX       MERRA-2 Wind Speed at 50 Meters Maximum (m/s) 
WS50M_MIN       MERRA-2 Wind Speed at 50 Meters Minimum (m/s) 
WS50M_RANGE     MERRA-2 Wind Speed at 50 Meters Range (m/s) 
WD50M           MERRA-2 Wind Direction at 50 Meters (Degrees) 
-END HEADER-
LAT,LON,YEAR,DOY,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,WD50M
19.75,106.75,2010,1,14.37,92.5,1.39,101.38,5.93,7.02,5.11,1.91,72.64,6.66,7.87,5.81,2.06,73.58
20.25,103.25,2010,1,10.44,67.25,0.06,90.21,1.23,1.64,0.85,0.79,181.79,2.63,3.5,1.59,1.92,184.41
20.25,103.75,2010,1,10.59,72.62,0.12,89.11,0.91,1.26,0.55,0.71,157.72,2.04,2.95,1.24,1.71,163.66
20.25,104.25,2010,1,11.0,81.65,0.51,90.88,1.1,1.79,0.58,1.21,134.79,2.21,3.25,1.26,1.99,139.38
20.25,104.75,2010,1,11.4,88.28,1.05,93.67,1.33,2.49,0.6,1.89,116.18,2.46,3.83,1.14,2.69,119.19
20.25,105.25,2010,1,11.77,91.51,1.53,97.2,2.06,3.55,1.15,2.4,90.91,3.26,4.78,1.89,2.89,92.87
20.25,105.75,2010,1,12.13,91.81,1.82,100.4,3.34,4.77,2.38,2.4,66.59,4.62,5.94,3.6,2.33,68.07
20.25,106.25,2010,1,12.54,91.03,1.89,101.35,4.83,5.55,4.0,1.55,69.44,6.13,6.9,5.45,1.45,70.34
20.25,106.75,2010,1,12.86,91.31,1.77,101.4,6.44,7.1,5.77,1.34,67.94,7.33,8.04,6.68,1.35,68.82
18.25,103.25,2010,2,13.23,65.29,0.03,97.1,1.5,2.35,0.72,1.63,129.41,2.44,3.66,1.05,2.61,131.99
18.25,103.75,2010,2,13.18,64.97,0.03,97.81,1.39,2.05,0.44,1.6,123.19,2.36,3.68,0.61,3.07,125.06
18.25,104.25,2010,2,13.06,69.37,0.05,96.26,1.19,1.74,0.43,1.31,123.96,2.22,3.65,0.67,2.99,126.04
18.25,104.75,2010,2,13.05,76.04,0.11,94.61,1.04,1.54,0.31,1.23,101.41,2.0,3.29,0.55,2.74,114.54
18.25,105.25,2010,2,13.53,82.44,0.16,95.19,1.36,2.29,0.53,1.76,83.9,2.27,3.75,0.78,2.97,96.96
18.25,105.75,2010,2,14.45,87.23,0.18,97.99,2.11,3.69,1.13,2.56,82.96,3.1,5.0,1.56,3.44,84.78
18.25,106.25,2010,2,15.38,90.28,0.16,100.74,2.79,4.26,1.76,2.5,93.28,4.09,5.79,2.77,3.03,94.66
18.25,106.75,2010,2,15.77,89.71,0.2,101.19,3.31,5.02,2.05,2.96,99.36,4.34,6.11,2.8,3.31,100.26
18.75,103.25,2010,2,12.54,69.07,0.03,93.14,1.14,2.09,0.47,1.61,160.81,2.0,3.49,0.68,2.81,162.96
18.75,103.75,2010,2,12.54,68.84,0.04,94.02,1.05,1.77,0.51,1.25,133.81,1.99,3.16,0.77,2.4,135.16
18.75,104.25,2010,2,12.74,74.27,0.08,93.76,0.88,1.38,0.42,0.96,116.89,1.86,2.87,0.83,2.03,121.03
18.75,104.75,2010,2,13.24,82.3,0.22,94.79,1.16,1.93,0.56,1.37,87.31,2.24,3.52,1.07,2.45,97.89
18.75,105.25,2010,2,14.1,88.11,0.32,97.57,2.13,3.63,1.08,2.55,72.71,3.28,5.1,1.93,3.16,82.04
18.75,105.75,2010,2,15.05,90.81,0.35,100.78,3.36,5.65,1.74,3.92,77.34,4.53,6.84,2.97,3.86,78.96
18.75,106.25,2010,2,15.56,93.44,0.32,101.31,3.78,6.09,1.86,4.23,82.06,4.84,7.24,2.84,4.41,83.31
18.75,106.75,2010,2,15.61,90.04,0.34,101.36,4.06,6.99,2.02,4.97,88.04,4.88,7.81,2.73,5.09,89.14
19.25,103.25,2010,2,11.58,70.45,0.02,89.83,1.14,1.97,0.52,1.45,193.14,2.17,3.82,0.81,3.0,194.58
19.25,103.75,2010,2,11.63,71.12,0.02,90.23,0.93,1.6,0.53,1.07,163.44,1.84,3.29,0.91,2.38,165.0
19.25,104.25,2010,2,12.31,77.42,0.09,92.1,0.82,1.28,0.47,0.8,123.31,1.75,2.79,1.11,1.67,128.57
19.25,104.75,2010,2,13.03,85.77,0.27,95.16,1.24,2.16,0.74,1.42,91.31,2.5,3.73,1.5,2.23,95.6
19.25,105.25,2010,2,13.71,91.16,0.43,98.42,2.35,3.81,1.35,2.46,70.44,3.76,5.33,2.51,2.82,72.59
19.25,105.75,2010,2,14.34,92.71,0.51,100.86,3.79,5.75,2.01,3.75,62.19,5.0,6.99,3.54,3.45,63.11
19.25,106.25,2010,2,14.92,93.69,0.47,101.37,4.7,7.45,2.12,5.33,66.47,5.51,8.33,2.94,5.39,67.81
19.25,106.75,2010,2,15.0,91.64,0.5,101.4,4.94,7.98,2.23,5.75,71.19,5.55,8.72,2.77,5.95,72.54
19.75,103.25,2010,2,10.88,67.34,0.01,89.49,1.3,1.95,0.85,1.1,208.92,2.53,3.89,1.47,2.42,210.98
19.75,103.75,2010,2,10.96,69.44,0.01,88.98,0.94,1.63,0.43,1.2,186.38,1.97,3.45,0.81,2.64,192.16
19.75,104.25,2010,2,11.71,76.66,0.09,90.94,0.9,1.36,0.52,0.84,141.98,1.88,2.79,1.09,1.7,148.71
19.75,104.75,2010,2,12.25,85.72,0.28,93.76,1.17,2.11,0.55,1.56,103.42,2.24,3.45,1.03,2.43,108.52
19.75,105.25,2010,2,12.66,90.84,0.51,97.4,2.11,3.36,1.17,2.19,71.51,3.29,4.73,1.85,2.89,74.07
19.75,105.75,2010,2,13.08,91.39,0.66,100.71,3.56,4.86,2.26,2.6,51.9,4.69,6.22,3.29,2.93,52.58
19.75,106.25,2010,2,13.64,91.94,0.63,101.38,4.85,6.7,2.96,3.75,55.12,5.62,7.81,3.62,4.2,56.03
19.75,106.75,2010,2,13.84,92.09,0.67,101.43,5.61,7.76,3.15,4.61,58.08,6.16,8.58,3.54,5.03,59.06
20.25,103.25,2010,2,10.52,64.12,0.0,90.3,1.2,1.74,0.68,1.06,220.26,2.4,3.66,1.23,2.43,221.64
20.25,103.75,2010,2,10.62,68.25,0.0,89.18,0.93,1.67,0.36,1.31,186.78,2.04,3.61,0.76,2.85,191.94
20.25,104.25,2010,2,11.18,75.8,0.08,90.93,0.99,1.7,0.38,1.33,141.86,1.99,3.16,0.86,2.3,151.46
20.25,104.75,2010,2,11.65,85.0,0.28,93.71,1.23,2.48,0.41,2.07,103.21,2.14,3.7,0.78,2.92,110.01
20.25,105.25,2010,2,11.93,90.19,0.55,97.25,1.88,3.2,1.06,2.14,69.15,2.85,4.42,1.35,3.07,71.76
20.25,105.75,2010,2,12.08,90.47,0.76,100.44,2.87,3.75,2.2,1.55,46.62,3.99,5.16,2.52,2.64,46.89
20.25,106.25,2010,2,12.33,89.72,0.75,101.39,3.88,4.75,3.0,1.74,51.22,4.86,6.36,3.36,3.0,51.56
20.25,106.75,2010,2,12.5,89.62,0.79,101.45,5.27,6.64,3.9,2.74,53.67,5.91,7.68,4.21,3.47,54.14
18.25,103.25,2010,3,13.09,66.18,0.14,97.13,1.75,2.46,1.11,1.34,114.28,2.81,4.38,1.11,3.28,117.28
18.25,103.75,2010,3,13.09,67.16,0.13,97.85,1.75,2.39,1.09,1.29,104.25,2.97,4.44,1.05,3.39,105.88
18.25,104.25,2010,3,12.63,70.78,0.16,96.31,1.42,2.0,0.55,1.44,85.52,2.68,3.92,0.56,3.36,87.0
18.25,104.75,2010,3,12.38,78.87,0.3,94.68,1.39,1.92,0.63,1.29,65.58,2.63,3.61,1.04,2.58,66.49
18.25,105.25,2010,3,12.74,85.76,0.49,95.28,1.87,2.75,0.85,1.9,56.31,3.1,4.08,1.48,2.6,57.02
18.25,105.75,2010,3,13.57,88.88,0.66,98.11,2.89,4.26,1.2,3.06,58.18,4.08,5.24,1.81,3.43,59.03
18.25,106.25,2010,3,14.25,88.78,0.75,100.85,4.24,5.5,2.26,3.24,60.28,5.27,6.33,2.87,3.46,60.78
18.25,106.75,2010,3,14.57,87.03,0.64,101.3,5.2,6.5,3.09,3.41,57.46,5.85,7.21,3.52,3.69,58.06
18.75,103.25,2010,3,11.72,65.81,0.16,93.16,1.2,1.83,0.54,1.29,153.12,2.08,3.43,0.67,2.75,161.79
18.75,103.75,2010,3,11.84,66.91,0.15,94.04,1.16,1.73,0.55,1.18,122.62,2.18,3.3,0.6,2.7,125.94
18.75,104.25,2010,3,11.69,72.33,0.23,93.81,1.04,1.49,0.54,0.95,92.68,2.06,3.06,0.61,2.46,95.71
18.75,104.75,2010,3,11.91,81.96,0.43,94.88,1.37,2.11,0.6,1.52,70.92,2.52,3.64,1.07,2.58,72.67
18.75,105.25,2010,3,12.59,87.96,0.67,97.7,2.5,3.72,0.96,2.76,60.12,3.71,4.9,1.62,3.28,60.72
18.75,105.75,2010,3,13.46,88.74,0.85,100.92,4.2,5.73,1.71,4.01,58.83,5.25,6.43,2.22,4.21,59.03
18.75,106.25,2010,3,13.98,88.97,0.78,101.44,5.61,6.82,2.76,4.05,61.41,6.27,7.53,3.12,4.4,62.03
18.75,106.75,2010,3,14.2,87.64,0.55,101.47,6.07,7.45,3.31,4.14,59.31,6.58,8.11,3.56,4.56,60.03
19.25,103.25,2010,3,10.11,62.09,0.1,89.85,1.04,1.75,0.2,1.55,202.39,2.01,3.35,0.38,2.96,209.74
19.25,103.75,2010,3,10.41,65.19,0.12,90.25,0.86,1.44,0.28,1.16,157.84,1.7,2.95,0.42,2.53,161.59
19.25,104.25,2010,3,10.99,73.61,0.21,92.15,0.91,1.42,0.57,0.86,109.87,1.72,2.96,0.79,2.18,114.04
19.25,104.75,2010,3,11.56,83.46,0.38,95.25,1.29,2.26,0.71,1.55,80.49,2.39,3.83,1.25,2.58,82.79
19.25,105.25,2010,3,12.17,88.74,0.59,98.54,2.44,3.73,1.1,2.63,65.83,3.69,5.02,1.76,3.27,66.39
19.25,105.75,2010,3,12.78,88.89,0.73,100.99,4.19,5.46,1.89,3.57,61.52,5.25,6.27,2.37,3.9,61.61
19.25,106.25,2010,3,13.24,88.84,0.66,101.5,5.79,6.89,2.98,3.91,62.72,6.36,7.55,3.28,4.28,63.44
19.25,106.75,2010,3,13.46,88.14,0.56,101.51,6.23,7.55,3.47,4.08,60.29,6.71,8.17,3.7,4.47,61.06
19.75,103.25,2010,3,8.76,55.46,0.04,89.52,1.12,1.8,0.26,1.54,224.36,2.08,3.26,0.38,2.87,226.26
19.75,103.75,2010,3,9.25,60.31,0.05,89.01,0.81,1.45,0.2,1.24,187.69,1.56,2.83,0.33,2.5,197.81
19.75,104.25,2010,3,10.27,71.19,0.11,90.98,0.86,1.42,0.5,0.92,135.46,1.63,2.78,0.86,1.92,144.49
19.75,104.75,2010,3,10.95,83.09,0.22,93.83,1.2,2.27,0.7,1.58,102.12,2.16,3.68,1.23,2.45,106.52
19.75,105.25,2010,3,11.52,89.09,0.35,97.5,2.07,3.42,1.07,2.35,80.98,3.2,4.62,1.68,2.94,81.89
19.75,105.75,2010,3,12.04,88.66,0.45,100.82,3.43,4.64,1.78,2.86,69.12,4.53,5.46,2.38,3.08,69.3
19.75,106.25,2010,3,12.33,87.69,0.47,101.5,4.97,6.07,2.89,3.18,67.34,5.7,6.82,3.44,3.38,68.12
19.75,106.75,2010,3,12.5,87.51,0.54,101.54,5.84,7.19,3.6,3.59,64.07,6.36,7.86,3.94,3.92,64.75
20.25,103.25,2010,3,7.95,52.23,0.01,90.34,1.07,1.66,0.4,1.26,214.53,1.93,3.07,0.64,2.43,214.94
20.25,103.75,2010,3,8.51,58.41,0.01,89.21,0.88,1.56,0.34,1.22,186.78,1.64,3.09,0.59,2.5,195.22
20.25,104.25,2010,3,9.69,69.48,0.04,90.96,0.9,1.47,0.42,1.05,134.56,1.7,2.82,0.67,2.14,151.09
20.25,104.75,2010,3,10.51,82.0,0.1,93.77,1.31,2.61,0.71,1.89,110.81,2.18,3.96,1.22,2.73,119.68
20.25,105.25,2010,3,11.01,88.69,0.2,97.33,1.93,3.4,1.19,2.21,93.36,2.96,4.79,1.75,3.04,94.82
20.25,105.75,2010,3,11.26,88.4,0.29,100.53,2.68,3.67,1.78,1.89,77.32,3.86,5.04,2.16,2.88,77.49
20.25,106.25,2010,3,11.38,86.12,0.3,101.49,3.62,4.63,2.35,2.29,75.09,4.68,5.89,2.75,3.14,75.81
20.25,106.75,2010,3,11.48,85.0,0.38,101.55,4.85,6.24,3.33,2.91,71.77,5.5,7.13,3.61,3.52,72.29
18.25,103.25,2010,4,12.38,63.09,0.01,96.92,1.5,2.67,0.23,2.44,165.1,2.32,4.11,0.47,3.63,167.84
18.25,103.75,2010,4,12.45,64.22,0.01,97.63,1.43,2.48,0.18,2.3,151.38,2.28,3.93,0.28,3.66,157.69
18.25,104.25,2010,4,12.21,68.42,0.01,96.09,1.26,2.08,0.3,1.78,156.78,2.22,3.73,0.54,3.19,157.89
18.25,104.75,2010,4,12.11,73.01,0.03,94.42,1.07,1.87,0.31,1.56,176.95,2.02,3.62,0.49,3.14,178.04
18.25,105.25,2010,4,12.56,77.41,0.07,94.96,1.11,2.41,0.22,2.18,175.9,1.9,4.06,0.31,3.75,178.84
18.25,105.75,2010,4,13.57,81.71,0.1,97.75,1.63,3.77,0.15,3.62,149.6,2.31,5.2,0.18,5.02,153.36
18.25,106.25,2010,4,14.74,86.69,0.1,100.49,2.93,5.52,0.26,5.26,126.0,3.89,6.96,0.3,6.65,127.03
18.25,106.75,2010,4,15.47,88.14,0.24,100.96,3.8,6.3,1.7,4.59,140.3,4.66,7.62,2.04,5.58,140.48
18.75,103.25,2010,4,11.4,65.51,0.01,92.95,1.28,2.25,0.31,1.94,203.01,2.3,3.71,0.76,2.95,205.71
18.75,103.75,2010,4,11.47,66.19,0.01,93.83,1.13,2.0,0.21,1.79,190.41,2.18,3.54,0.29,3.25,195.94
18.75,104.25,2010,4,11.45,70.19,0.02,93.55,1.05,1.86,0.17,1.69,182.48,2.21,3.78,0.34,3.44,184.41
18.75,104.75,2010,4,11.92,75.5,0.04,94.54,1.01,1.93,0.19,1.74,179.49,1.98,3.77,0.31,3.46,182.62
18.75,105.25,2010,4,12.91,80.91,0.05,97.3,1.48,3.43,0.22,3.21,162.15,2.29,4.99,0.32,4.68,166.19
18.75,105.75,2010,4,14.12,85.61,0.06,100.51,2.41,5.57,0.31,5.27,136.85,3.19,6.95,0.43,6.52,139.55
18.75,106.25,2010,4,14.95,89.19,0.09,101.05,3.22,5.57,0.6,4.98,135.62,4.06,7.1,0.67,6.43,135.88
18.75,106.75,2010,4,15.32,87.79,0.31,101.1,3.73,6.26,1.74,4.52,147.38,4.42,7.61,1.95,5.66,147.48
19.25,103.25,2010,4,10.09,64.84,0.0,89.63,1.44,2.05,0.83,1.22,237.06,2.97,3.9,1.81,2.08,238.42
19.25,103.75,2010,4,10.16,66.44,0.0,90.02,1.32,1.83,0.75,1.07,235.94,2.73,3.67,1.45,2.22,235.88
19.25,104.25,2010,4,10.68,69.79,0.02,91.85,1.02,1.51,0.46,1.06,208.36,2.22,3.32,0.88,2.43,210.4
19.25,104.75,2010,4,11.77,77.34,0.03,94.87,1.09,2.09,0.32,1.76,174.69,2.08,3.88,0.53,3.35,179.04
19.25,105.25,2010,4,13.01,84.62,0.03,98.12,1.65,3.71,0.4,3.31,149.06,2.51,5.32,0.56,4.76,153.12
19.25,105.75,2010,4,14.06,89.21,0.04,100.56,2.49,5.33,0.7,4.63,138.01,3.31,6.7,0.92,5.78,139.59
19.25,106.25,2010,4,14.77,90.66,0.07,101.08,3.01,4.65,1.22,3.44,140.56,3.81,6.17,1.37,4.8,140.94
19.25,106.75,2010,4,15.01,88.43,0.34,101.11,3.3,5.12,1.84,3.28,149.66,4.03,6.64,2.11,4.53,150.04
19.75,103.25,2010,4,8.72,59.29,0.0,89.29,1.65,2.08,1.14,0.94,243.28,3.53,4.24,2.43,1.82,244.57
19.75,103.75,2010,4,8.79,62.06,0.0,88.77,1.6,1.95,1.16,0.8,245.16,3.45,4.08,2.48,1.59,246.22
19.75,104.25,2010,4,9.67,66.66,0.01,90.67,1.15,1.53,0.64,0.89,216.03,2.49,3.44,1.31,2.13,219.32
19.75,104.75,2010,4,11.1,76.98,0.01,93.45,1.24,2.24,0.6,1.64,184.52,2.47,3.96,1.24,2.72,189.38
19.75,105.25,2010,4,12.54,85.41,0.0,97.08,1.76,3.67,0.73,2.95,161.76,2.84,5.17,1.24,3.93,165.97
19.75,105.75,2010,4,13.65,89.32,0.01,100.37,2.44,4.85,0.99,3.86,150.42,3.3,6.18,1.21,4.97,152.37
19.75,106.25,2010,4,14.31,91.12,0.04,101.06,2.91,4.29,1.69,2.61,144.72,3.82,5.67,2.0,3.68,145.59
19.75,106.75,2010,4,14.58,90.32,0.28,101.12,2.95,4.12,1.89,2.22,148.44,3.85,5.74,2.34,3.4,149.14
20.25,103.25,2010,4,7.41,51.59,0.0,90.09,1.6,2.08,0.89,1.19,244.94,3.41,4.61,1.79,2.82,246.36
20.25,103.75,2010,4,7.51,55.94,0.0,88.96,1.7,2.14,1.08,1.05,248.31,3.73,4.55,2.21,2.34,249.19
20.25,104.25,2010,4,8.58,62.84,0.0,90.64,1.33,1.87,0.64,1.23,219.44,2.78,4.04,1.3,2.74,221.01
20.25,104.75,2010,4,10.22,74.09,0.0,93.37,1.31,2.42,0.53,1.89,184.24,2.64,4.18,1.15,3.02,191.08
20.25,105.25,2010,4,11.87,83.71,0.0,96.88,1.77,3.66,0.68,2.99,162.22,2.98,5.18,1.18,4.0,169.14
20.25,105.75,2010,4,13.12,88.99,0.0,100.07,2.49,4.79,1.11,3.68,155.82,3.55,6.3,1.41,4.88,157.64
20.25,106.25,2010,4,13.73,90.47,0.01,101.03,2.95,4.27,1.96,2.3,150.47,4.14,5.8,2.52,3.27,151.72
20.25,106.75,2010,4,14.03,91.47,0.18,101.1,2.95,3.8,2.12,1.68,147.89,4.04,5.2,2.77,2.43,148.94
18.25,103.25,2010,5,11.85,56.4,0.52,96.86,1.27,1.99,0.31,1.68,181.38,1.89,3.2,0.36,2.84,183.93
18.25,103.75,2010,5,12.24,59.12,0.89,97.57,1.29,2.07,0.25,1.82,156.88,1.98,3.53,0.37,3.16,165.78
18.25,104.25,2010,5,12.38,63.9,2.28,96.03,1.12,1.9,0.2,1.7,171.68,1.79,3.36,0.21,3.15,177.98
18.25,104.75,2010,5,12.44,69.74,3.41,94.38,1.12,1.79,0.29,1.5,191.09,1.87,3.23,0.36,2.86,197.59
18.25,105.25,2010,5,12.83,74.98,3.76,94.92,1.35,2.12,0.45,1.68,200.61,2.27,3.84,0.54,3.31,206.82
18.25,105.75,2010,5,13.8,80.29,3.21,97.68,2.02,3.14,0.75,2.39,187.53,3.16,5.32,0.85,4.48,192.26
18.25,106.25,2010,5,15.41,88.69,1.99,100.41,3.48,4.93,1.41,3.52,140.91,4.8,7.23,1.84,5.39,144.81
18.25,106.75,2010,5,16.56,93.11,0.59,100.88,5.42,6.6,4.21,2.39,145.88,6.71,8.36,5.18,3.18,146.71
18.75,103.25,2010,5,10.65,57.88,0.32,92.92,1.38,1.9,0.55,1.35,229.5,2.24,3.17,0.69,2.48,231.44
18.75,103.75,2010,5,11.02,60.25,0.65,93.79,1.25,1.77,0.26,1.51,211.38,2.15,3.07,0.28,2.8,219.44
18.75,104.25,2010,5,11.53,66.1,1.53,93.51,1.09,1.59,0.28,1.31,209.55,2.02,3.21,0.46,2.75,212.39
18.75,104.75,2010,5,12.34,74.37,2.01,94.5,1.17,1.74,0.3,1.44,215.68,2.17,3.69,0.52,3.16,217.15
18.75,105.25,2010,5,13.49,80.96,1.89,97.24,1.61,2.81,0.42,2.39,196.56,2.65,4.99,0.52,4.47,196.61
18.75,105.75,2010,5,14.85,85.96,1.31,100.42,2.58,4.62,0.94,3.68,157.98,3.67,6.83,1.02,5.81,156.51
18.75,106.25,2010,5,16.02,93.69,0.73,100.96,4.27,6.13,2.3,3.83,144.66,5.59,8.17,3.11,5.06,145.41
18.75,106.75,2010,5,16.78,94.19,0.27,101.02,5.5,7.03,4.29,2.74,151.28,6.81,8.78,5.37,3.41,151.46
19.25,103.25,2010,5,9.35,57.62,0.11,89.63,1.48,1.87,0.82,1.04,261.23,2.71,3.57,1.4,2.16,260.95
19.25,103.75,2010,5,9.52,59.25,0.27,90.02,1.34,1.75,0.61,1.14,257.38,2.47,3.42,0.84,2.58,257.38
19.25,104.25,2010,5,10.42,64.75,0.57,91.84,1.2,1.69,0.44,1.25,227.65,2.28,3.13,0.68,2.44,229.55
19.25,104.75,2010,5,11.95,74.71,0.64,94.83,1.18,1.89,0.32,1.57,211.09,2.27,3.99,0.58,3.4,214.48
