-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2023 through 10/24/2023 
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX       MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN       MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WS10M_RANGE     MERRA-2 Wind Speed at 10 Meters Range (m/s) 
WD10M           MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS50M           MERRA-2 Wind Speed at 50 Meters (m/s) 
WS50M_MAX       MERRA-2 Wind Speed at 50 Meters Maximum (m/s) 
WS50M_MIN       MERRA-2 Wind Speed at 50 Meters Minimum (m/s) 
WS50M_RANGE     MERRA-2 Wind Speed at 50 Meters Range (m/s) 
WD50M           MERRA-2 Wind Direction at 50 Meters (Degrees) 
-END HEADER-
LAT,LON,YEAR,DOY,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,WD50M
18.75,104.75,2023,1,7.62,84.22,0.01,95.54,1.79,2.38,1.3,1.08,76.79,3.29,4.23,2.49,1.74,77.44
18.75,105.25,2023,1,8.18,85.09,0.03,98.42,2.82,3.84,2.01,1.83,97.24,4.19,5.16,3.22,1.94,97.66
18.75,105.75,2023,1,9.3,83.16,0.1,101.72,4.82,6.28,3.64,2.64,82.93,6.18,7.2,5.09,2.1,83.05
18.75,106.25,2023,1,10.5,79.06,0.3,102.2,6.98,7.86,6.0,1.86,22.78,7.83,8.62,6.81,1.8,23.62
18.75,106.75,2023,1,11.18,79.79,0.54,102.21,7.9,8.46,7.05,1.41,27.58,8.56,9.15,7.61,1.54,28.32
19.25,103.25,2023,1,8.18,80.49,0.0,90.35,1.21,1.64,0.75,0.9,63.43,2.33,3.18,1.46,1.72,62.54
19.25,103.75,2023,1,7.6,81.56,0.0,90.82,1.31,1.63,0.96,0.66,58.28,2.62,3.31,1.98,1.34,57.59
19.25,104.25,2023,1,7.48,83.64,0.0,92.79,1.18,1.59,0.78,0.81,51.13,2.36,3.16,1.61,1.55,50.89
19.25,104.75,2023,1,7.45,84.53,0.01,95.93,1.57,2.08,1.11,0.97,119.52,2.81,3.6,1.98,1.62,119.62
19.25,105.25,2023,1,7.87,83.58,0.01,99.29,2.77,3.77,2.05,1.73,141.28,4.15,5.12,3.19,1.93,147.07
19.25,105.75,2023,1,8.8,80.96,0.04,101.78,4.67,6.19,3.56,2.63,88.69,6.0,7.22,4.84,2.39,100.15
19.25,106.25,2023,1,9.92,77.69,0.14,102.27,6.67,7.66,5.49,2.17,28.56,7.34,8.44,6.02,2.42,29.38
19.25,106.75,2023,1,10.55,78.69,0.36,102.26,7.6,8.28,6.54,1.74,32.64,8.19,8.93,7.01,1.92,33.35
19.75,103.25,2023,1,8.12,80.06,0.0,90.05,1.15,1.51,0.72,0.79,70.85,2.28,3.26,1.39,1.87,71.5
19.75,103.75,2023,1,7.51,82.91,0.0,89.58,1.15,1.37,0.92,0.45,71.88,2.2,3.2,1.77,1.44,71.5
19.75,104.25,2023,1,7.36,84.18,0.0,91.61,1.03,1.44,0.59,0.85,56.58,1.96,2.89,1.18,1.71,57.02
19.75,104.75,2023,1,7.2,84.61,0.0,94.51,1.48,1.91,0.91,1.0,125.63,2.55,3.38,1.58,1.8,125.93
19.75,105.25,2023,1,7.45,82.91,0.0,98.24,2.46,3.41,1.59,1.82,156.12,3.73,4.95,2.46,2.5,158.88
19.75,105.75,2023,1,8.18,79.62,0.02,101.61,3.87,5.54,2.59,2.95,110.09,5.16,6.99,3.54,3.45,115.64
19.75,106.25,2023,1,9.06,77.09,0.08,102.27,5.52,6.78,4.13,2.65,34.56,6.38,7.98,4.79,3.18,35.09
19.75,106.75,2023,1,9.8,77.47,0.23,102.3,6.95,7.85,5.6,2.25,38.49,7.58,8.59,6.08,2.51,39.04
20.25,103.25,2023,1,8.09,79.34,0.01,90.92,1.06,1.35,0.67,0.68,72.86,2.25,3.24,1.38,1.86,74.28
20.25,103.75,2023,1,7.51,83.31,0.02,89.81,1.07,1.32,0.8,0.52,78.66,2.1,3.32,1.49,1.84,79.5
20.25,104.25,2023,1,7.29,84.26,0.01,91.62,1.0,1.57,0.4,1.17,73.33,1.79,3.16,0.82,2.34,68.72
20.25,104.75,2023,1,7.09,83.62,0.01,94.47,1.41,1.85,0.66,1.18,130.03,2.17,3.22,0.97,2.25,127.96
20.25,105.25,2023,1,7.2,81.18,0.0,98.07,2.13,3.04,1.03,2.02,151.53,3.09,4.52,1.39,3.13,148.96
20.25,105.75,2023,1,7.64,78.11,0.01,101.32,3.03,4.84,1.5,3.35,109.34,4.23,6.58,2.03,4.55,103.62
20.25,106.25,2023,1,8.18,76.94,0.04,102.27,4.0,5.67,2.64,3.04,43.72,5.18,7.41,3.35,4.06,43.97
20.25,106.75,2023,1,8.89,75.46,0.14,102.31,5.81,7.07,4.32,2.75,46.47,6.59,8.1,4.8,3.3,46.79
18.25,103.25,2023,2,9.45,80.41,0.11,97.83,2.74,3.67,1.96,1.71,59.71,4.72,5.34,4.08,1.26,59.64
18.25,103.75,2023,2,9.31,79.91,0.29,98.58,2.85,3.86,2.02,1.83,47.81,5.09,5.73,4.55,1.18,48.22
18.25,104.25,2023,2,8.94,81.61,0.56,96.98,2.56,3.31,1.95,1.36,45.36,4.91,5.58,4.27,1.3,46.57
18.25,104.75,2023,2,8.72,85.31,0.75,95.31,2.38,3.08,1.81,1.27,39.74,4.61,5.57,3.77,1.8,40.87
18.25,105.25,2023,2,9.14,89.54,1.2,95.94,2.82,3.98,2.0,1.97,54.76,4.86,6.25,3.73,2.52,55.04
18.25,105.75,2023,2,10.23,91.43,1.94,98.85,4.19,5.82,2.99,2.83,69.26,6.02,7.57,4.69,2.89,68.74
18.25,106.25,2023,2,11.6,86.78,2.66,101.59,6.57,7.49,5.36,2.12,17.16,8.18,8.9,6.98,1.92,17.34
18.25,106.75,2023,2,12.35,85.08,2.7,102.01,8.56,9.37,7.56,1.82,23.46,9.61,10.52,8.51,2.01,23.77
18.75,103.25,2023,2,9.09,81.84,0.06,93.75,1.68,2.16,1.27,0.89,63.33,3.15,3.85,2.63,1.22,62.49
18.75,103.75,2023,2,8.73,81.34,0.19,94.7,1.85,2.39,1.41,0.98,47.91,3.66,4.21,3.16,1.05,48.09
18.75,104.25,2023,2,8.44,85.99,0.49,94.48,1.79,2.29,1.35,0.94,44.38,3.65,4.48,2.94,1.53,44.62
18.75,104.75,2023,2,8.47,89.67,0.75,95.57,1.9,2.65,1.32,1.33,59.23,3.6,4.71,2.74,1.97,50.84
18.75,105.25,2023,2,9.17,90.47,1.1,98.44,3.14,4.65,2.11,2.54,73.18,4.84,6.31,3.72,2.59,73.3
18.75,105.75,2023,2,10.38,88.13,1.59,101.73,5.55,7.62,4.0,3.61,67.47,7.27,8.86,5.82,3.04,84.81
18.75,106.25,2023,2,11.51,84.03,2.22,102.2,8.23,9.1,6.79,2.31,23.88,9.32,10.14,7.81,2.33,24.41
18.75,106.75,2023,2,12.07,84.28,2.43,102.2,9.25,10.0,8.03,1.98,28.92,10.18,11.06,8.78,2.27,29.36
19.25,103.25,2023,2,8.69,82.36,0.03,90.38,1.19,1.56,0.84,0.73,71.18,2.25,3.05,1.57,1.48,71.4
19.25,103.75,2023,2,8.27,84.53,0.11,90.85,1.32,1.67,1.02,0.64,56.0,2.54,3.1,2.02,1.08,56.0
19.25,104.25,2023,2,8.15,88.16,0.31,92.83,1.17,1.62,0.75,0.88,68.95,2.35,3.22,1.49,1.72,68.18
19.25,104.75,2023,2,8.26,90.24,0.52,95.97,1.49,2.27,0.97,1.3,102.64,2.93,3.95,2.12,1.83,89.59
19.25,105.25,2023,2,8.89,89.48,0.74,99.32,2.96,4.4,2.09,2.31,80.69,4.69,5.94,3.78,2.17,76.52
19.25,105.75,2023,2,9.94,86.37,1.06,101.79,5.49,7.4,4.13,3.26,19.66,7.2,8.63,5.93,2.7,36.75
19.25,106.25,2023,2,11.02,83.22,1.66,102.27,8.2,9.26,6.8,2.46,29.06,9.21,10.27,7.68,2.59,29.62
19.25,106.75,2023,2,11.51,83.79,1.99,102.26,9.32,10.26,7.97,2.29,33.01,10.25,11.34,8.7,2.64,33.48
19.75,103.25,2023,2,8.44,82.23,0.01,90.08,1.15,1.49,0.78,0.71,77.99,2.21,3.13,1.34,1.79,79.59
19.75,103.75,2023,2,8.03,85.53,0.05,89.62,1.17,1.57,0.79,0.78,69.19,2.19,2.79,1.46,1.33,69.94
19.75,104.25,2023,2,7.88,88.01,0.16,91.65,1.01,1.46,0.5,0.97,96.24,1.95,2.68,0.87,1.81,90.84
19.75,104.75,2023,2,7.88,90.03,0.27,94.56,1.33,1.98,0.77,1.21,124.92,2.58,3.43,1.63,1.8,118.34
19.75,105.25,2023,2,8.38,89.06,0.41,98.28,2.49,3.75,1.72,2.03,90.92,4.07,5.13,3.13,2.0,86.86
19.75,105.75,2023,2,9.33,85.5,0.68,101.63,4.47,6.34,3.35,2.99,20.94,6.13,7.41,4.95,2.46,20.48
19.75,106.25,2023,2,10.25,82.75,1.17,102.29,6.86,8.33,5.63,2.7,32.72,8.14,9.47,6.9,2.56,32.91
19.75,106.75,2023,2,10.77,82.7,1.47,102.31,8.76,10.06,7.48,2.58,36.99,9.78,11.28,8.35,2.92,37.33
20.25,103.25,2023,2,8.28,81.31,0.01,90.95,1.12,1.47,0.78,0.68,76.4,2.31,3.33,1.5,1.82,77.91
20.25,103.75,2023,2,7.84,85.06,0.02,89.86,1.14,1.61,0.66,0.95,77.62,2.21,2.97,1.29,1.69,78.91
20.25,104.25,2023,2,7.65,88.19,0.08,91.68,1.05,1.58,0.37,1.21,119.38,1.89,2.68,0.64,2.04,115.16
20.25,104.75,2023,2,7.65,89.4,0.16,94.53,1.39,2.0,0.77,1.24,135.21,2.3,3.17,1.31,1.86,133.5
20.25,105.25,2023,2,8.03,88.0,0.26,98.12,2.21,3.31,1.48,1.83,113.22,3.39,4.44,2.42,2.02,114.0
20.25,105.75,2023,2,8.72,84.84,0.47,101.35,3.45,5.2,2.4,2.8,66.92,4.92,6.24,3.67,2.58,67.41
20.25,106.25,2023,2,9.4,82.34,0.87,102.3,4.9,6.62,3.7,2.93,35.25,6.45,8.13,5.28,2.84,35.19
20.25,106.75,2023,2,9.89,80.19,1.09,102.33,7.37,8.96,5.93,3.02,40.65,8.52,10.44,6.94,3.49,40.81
18.25,103.25,2023,3,9.44,78.28,0.09,97.82,3.01,4.44,2.09,2.35,61.77,5.02,6.14,4.26,1.88,61.88
18.25,103.75,2023,3,8.97,77.66,0.3,98.58,3.23,4.56,2.16,2.4,49.09,5.6,6.54,4.69,1.84,49.16
18.25,104.25,2023,3,8.51,81.51,0.89,96.98,2.96,3.91,1.99,1.91,45.64,5.54,6.42,4.44,1.98,46.58
18.25,104.75,2023,3,8.3,86.82,1.54,95.31,2.67,3.35,1.87,1.48,39.91,5.1,5.98,3.93,2.06,40.88
18.25,105.25,2023,3,8.73,91.16,2.81,95.96,3.04,3.98,2.04,1.94,40.69,5.16,6.28,3.77,2.51,41.12
18.25,105.75,2023,3,9.79,91.88,4.0,98.88,4.4,5.86,2.91,2.94,40.56,6.21,7.65,4.53,3.12,40.49
18.25,106.25,2023,3,11.11,86.12,3.16,101.63,6.78,8.03,5.04,2.98,15.78,8.4,9.69,6.66,3.02,16.22
18.25,106.75,2023,3,11.94,83.78,2.67,102.04,8.82,9.83,7.11,2.72,21.91,9.9,11.05,8.02,3.03,22.44
18.75,103.25,2023,3,9.26,81.74,0.09,93.75,1.69,2.47,1.11,1.36,62.3,3.24,4.08,2.38,1.7,61.86
18.75,103.75,2023,3,8.45,80.31,0.34,94.7,2.05,2.8,1.38,1.41,48.62,4.06,4.96,3.12,1.84,48.69
18.75,104.25,2023,3,8.11,86.64,0.98,94.49,2.05,2.59,1.43,1.15,46.72,4.2,5.02,3.05,1.97,47.06
18.75,104.75,2023,3,8.17,90.45,1.71,95.59,2.05,2.77,1.35,1.42,44.69,3.94,4.95,2.5,2.45,45.12
18.75,105.25,2023,3,8.82,90.3,2.65,98.48,3.29,4.73,1.96,2.77,43.69,4.97,6.45,3.13,3.32,43.96
18.75,105.75,2023,3,9.9,86.78,3.26,101.77,5.79,7.88,3.64,4.24,39.56,7.35,9.23,5.14,4.09,39.69
18.75,106.25,2023,3,10.93,82.53,2.42,102.24,8.4,9.73,6.38,3.35,22.78,9.48,10.99,7.3,3.69,23.47
18.75,106.75,2023,3,11.54,82.68,2.13,102.23,9.37,10.57,7.47,3.1,27.23,10.28,11.67,8.16,3.52,27.89
19.25,103.25,2023,3,8.87,84.68,0.09,90.38,1.23,1.71,0.81,0.89,66.4,2.4,3.12,1.58,1.55,66.38
19.25,103.75,2023,3,8.09,85.62,0.32,90.85,1.45,1.89,1.01,0.87,57.88,2.85,3.59,2.14,1.46,57.78
19.25,104.25,2023,3,7.97,89.38,0.88,92.84,1.3,1.71,0.88,0.83,53.85,2.72,3.45,1.79,1.66,53.18
19.25,104.75,2023,3,8.08,90.18,1.41,96.0,1.61,2.45,1.01,1.44,46.21,3.18,4.33,1.89,2.44,46.42
19.25,105.25,2023,3,8.58,87.96,1.82,99.35,3.14,4.73,1.87,2.86,32.67,4.77,6.46,2.98,3.47,33.1
19.25,105.75,2023,3,9.41,83.96,1.93,101.84,5.73,7.89,3.58,4.31,20.84,7.18,9.23,4.87,4.36,20.76
19.25,106.25,2023,3,10.31,80.81,1.51,102.31,8.27,9.96,5.95,4.02,28.19,9.2,11.24,6.6,4.64,28.91
19.25,106.75,2023,3,10.9,81.66,1.45,102.29,9.28,10.89,7.11,3.78,31.89,10.16,12.04,7.73,4.31,32.53
19.75,103.25,2023,3,8.53,84.65,0.07,90.09,1.24,1.67,0.93,0.73,74.12,2.4,3.06,1.85,1.21,75.26
19.75,103.75,2023,3,7.84,87.75,0.25,89.62,1.28,1.7,0.93,0.77,72.59,2.44,3.13,1.9,1.23,72.94
19.75,104.25,2023,3,7.72,89.62,0.66,91.67,1.1,1.48,0.72,0.76,64.19,2.23,2.9,1.51,1.39,63.94
19.75,104.75,2023,3,7.71,89.46,1.0,94.58,1.42,2.2,0.83,1.37,55.44,2.75,3.9,1.58,2.32,55.93
19.75,105.25,2023,3,8.06,86.27,1.21,98.32,2.66,4.26,1.4,2.86,44.44,4.14,5.86,2.26,3.59,44.99
19.75,105.75,2023,3,8.75,81.51,1.19,101.67,4.7,7.03,2.53,4.5,34.12,6.11,8.28,3.48,4.81,34.01
19.75,106.25,2023,3,9.46,79.06,0.86,102.33,6.93,8.86,4.29,4.58,32.22,7.97,10.48,4.94,5.55,32.69
19.75,106.75,2023,3,10.07,79.79,0.81,102.34,8.62,10.8,6.12,4.68,36.72,9.53,12.13,6.69,5.44,37.19
20.25,103.25,2023,3,8.21,82.22,0.04,90.96,1.2,1.55,0.91,0.64,76.29,2.41,3.07,1.92,1.15,77.84
20.25,103.75,2023,3,7.6,87.38,0.16,89.87,1.23,1.66,0.88,0.78,81.94,2.4,3.18,1.78,1.41,82.94
20.25,104.25,2023,3,7.48,89.7,0.42,91.69,1.16,1.48,0.8,0.68,79.46,2.25,3.01,1.5,1.52,79.84
20.25,104.75,2023,3,7.46,87.62,0.66,94.55,1.33,2.08,0.57,1.51,79.54,2.46,3.66,0.91,2.75,80.39
20.25,105.25,2023,3,7.7,83.28,0.83,98.15,2.16,3.85,0.71,3.14,73.1,3.37,5.19,1.0,4.19,74.09
20.25,105.75,2023,3,8.14,78.89,0.88,101.39,3.58,6.14,1.35,4.79,57.26,4.83,7.19,1.85,5.34,57.74
20.25,106.25,2023,3,8.58,76.69,0.72,102.34,5.0,7.26,2.21,5.04,35.28,6.17,8.81,2.71,6.1,35.47
20.25,106.75,2023,3,9.14,76.34,0.46,102.36,7.18,9.8,4.43,5.37,41.76,8.14,11.29,4.95,6.34,41.99
18.25,103.25,2023,4,10.15,80.08,0.0,97.71,2.39,3.15,1.8,1.36,64.28,4.31,5.62,3.06,2.56,64.33
18.25,103.75,2023,4,9.86,79.91,0.02,98.46,2.46,3.29,1.84,1.44,51.12,4.47,5.29,3.6,1.69,51.28
18.25,104.25,2023,4,9.39,81.23,0.09,96.86,2.24,2.84,1.78,1.06,48.1,4.34,4.85,3.78,1.08,49.28
18.25,104.75,2023,4,9.15,85.07,0.19,95.19,2.07,2.66,1.63,1.02,43.65,4.05,4.76,3.36,1.41,44.9
18.25,105.25,2023,4,9.6,89.31,0.46,95.82,2.41,3.32,1.77,1.56,58.2,4.24,5.2,3.36,1.85,58.88
18.25,105.75,2023,4,10.72,91.04,0.88,98.71,3.51,4.75,2.54,2.21,72.34,5.18,6.14,4.22,1.91,72.38
18.25,106.25,2023,4,11.96,86.59,1.21,101.46,5.36,6.16,4.34,1.82,26.84,6.8,7.26,5.83,1.43,27.0
18.25,106.75,2023,4,12.65,83.97,0.82,101.89,7.05,7.61,5.87,1.74,33.82,7.91,8.47,6.65,1.82,34.28
18.75,103.25,2023,4,10.1,83.0,0.0,93.65,1.39,1.73,1.08,0.66,70.69,2.69,3.41,1.88,1.54,69.61
18.75,103.75,2023,4,9.46,81.62,0.02,94.59,1.57,1.91,1.16,0.76,54.06,3.12,3.54,2.58,0.96,53.94
18.75,104.25,2023,4,8.92,84.45,0.08,94.36,1.58,1.94,1.23,0.7,49.24,3.25,3.74,2.67,1.08,49.79
18.75,104.75,2023,4,8.92,88.08,0.17,95.44,1.66,2.2,1.24,0.96,72.44,3.11,3.8,2.45,1.35,73.09
18.75,105.25,2023,4,9.6,89.26,0.33,98.3,2.61,3.59,1.93,1.66,86.72,4.02,4.79,3.23,1.56,87.04
18.75,105.75,2023,4,10.75,87.08,0.54,101.58,4.49,5.78,3.52,2.25,73.68,5.96,6.6,5.01,1.59,73.72
18.75,106.25,2023,4,11.78,83.0,0.75,102.05,6.64,7.2,5.71,1.5,33.53,7.51,7.94,6.57,1.38,34.09
18.75,106.75,2023,4,12.32,82.7,0.59,102.06,7.58,8.05,6.63,1.42,38.91,8.28,8.77,7.25,1.51,39.54
19.25,103.25,2023,4,9.88,84.32,0.0,90.28,0.94,1.28,0.59,0.69,72.53,1.76,2.53,1.09,1.44,72.46
19.25,103.75,2023,4,9.12,84.88,0.01,90.74,1.12,1.28,0.83,0.45,65.75,2.22,2.61,1.87,0.75,65.81
19.25,104.25,2023,4,8.73,86.92,0.04,92.71,1.03,1.37,0.77,0.61,57.85,2.13,2.7,1.57,1.13,57.74
19.25,104.75,2023,4,8.78,88.15,0.09,95.83,1.34,1.82,0.96,0.86,82.37,2.58,3.19,1.99,1.2,78.41
19.25,105.25,2023,4,9.33,87.35,0.15,99.16,2.49,3.2,1.88,1.31,73.73,3.92,4.55,3.25,1.3,69.82
19.25,105.75,2023,4,10.25,84.59,0.24,101.63,4.43,5.28,3.59,1.69,35.53,5.81,6.48,5.0,1.48,35.67
19.25,106.25,2023,4,11.2,81.19,0.38,102.12,6.54,7.02,5.67,1.36,40.53,7.28,7.88,6.4,1.48,41.34
19.25,106.75,2023,4,11.74,81.59,0.38,102.12,7.53,8.06,6.66,1.4,44.13,8.2,8.8,7.28,1.51,44.84
19.75,103.25,2023,4,9.69,84.54,0.0,89.98,0.89,1.2,0.57,0.63,68.86,1.71,2.6,0.97,1.63,70.82
19.75,103.75,2023,4,9.0,86.69,0.0,89.5,0.97,1.12,0.74,0.38,80.19,1.9,2.46,1.5,0.96,80.97
19.75,104.25,2023,4,8.66,87.89,0.01,91.52,0.92,1.2,0.66,0.55,72.94,1.79,2.33,1.26,1.08,73.64
19.75,104.75,2023,4,8.52,88.04,0.02,94.41,1.2,1.61,0.85,0.76,89.18,2.24,2.8,1.65,1.15,85.95
19.75,105.25,2023,4,8.9,86.41,0.05,98.12,2.07,2.63,1.5,1.13,78.73,3.29,4.03,2.55,1.49,75.34
19.75,105.75,2023,4,9.7,83.36,0.09,101.46,3.55,4.21,2.71,1.5,45.76,4.8,5.72,3.81,1.91,46.16
19.75,106.25,2023,4,10.41,80.28,0.17,102.13,5.44,5.95,4.54,1.41,48.81,6.38,7.06,5.35,1.71,49.66
19.75,106.75,2023,4,10.97,80.23,0.21,102.15,6.98,7.52,6.08,1.44,50.56,7.7,8.32,6.77,1.55,51.26
20.25,103.25,2023,4,9.43,84.06,0.0,90.84,0.85,1.08,0.64,0.44,66.37,1.82,2.82,1.1,1.72,67.78
20.25,103.75,2023,4,8.82,86.91,0.0,89.73,0.89,1.09,0.65,0.45,88.09,1.79,2.58,1.27,1.3,88.75
20.25,104.25,2023,4,8.53,88.36,0.0,91.53,0.92,1.26,0.49,0.77,89.47,1.7,2.47,0.95,1.52,90.58
20.25,104.75,2023,4,8.44,86.94,0.0,94.36,1.16,1.57,0.62,0.94,130.82,1.91,2.72,0.99,1.73,114.71
20.25,105.25,2023,4,8.69,84.66,0.01,97.94,1.74,2.2,1.06,1.14,129.82,2.64,3.56,1.53,2.03,113.42
20.25,105.75,2023,4,9.21,82.44,0.03,101.16,2.7,3.19,1.8,1.39,81.73,3.85,4.87,2.51,2.36,82.28
20.25,106.25,2023,4,9.67,80.09,0.07,102.12,3.91,4.39,2.87,1.51,59.41,5.17,6.19,3.67,2.52,60.16
20.25,106.75,2023,4,10.09,78.17,0.1,102.17,5.85,6.31,5.05,1.25,58.68,6.7,7.38,5.92,1.47,59.28
18.25,103.25,2023,5,11.11,81.41,0.01,97.71,2.61,3.58,1.91,1.68,58.42,4.65,5.64,3.94,1.69,58.85
18.25,103.75,2023,5,10.86,81.31,0.04,98.46,2.7,3.64,2.01,1.63,46.88,4.92,5.89,4.27,1.62,47.38
18.25,104.25,2023,5,10.47,82.81,0.24,96.87,2.41,3.05,1.89,1.17,45.68,4.67,5.41,3.97,1.44,46.9
18.25,104.75,2023,5,10.23,86.21,0.48,95.21,2.26,2.9,1.73,1.17,42.09,4.44,5.35,3.62,1.73,43.29
18.25,105.25,2023,5,10.66,90.26,1.05,95.84,2.7,3.75,1.82,1.93,49.14,4.73,5.92,3.59,2.32,52.82
18.25,105.75,2023,5,11.74,92.37,1.68,98.73,3.87,5.33,2.54,2.79,56.49,5.66,6.99,4.24,2.75,62.56
18.25,106.25,2023,5,12.91,88.59,1.56,101.47,5.57,6.51,4.36,2.15,30.44,7.02,8.05,5.84,2.21,30.41
18.25,106.75,2023,5,13.42,85.47,0.71,101.9,7.21,8.56,5.92,2.64,37.29,8.14,9.8,6.71,3.08,37.71
18.75,103.25,2023,5,10.68,83.53,0.01,93.68,1.59,1.98,1.25,0.73,57.56,3.08,3.88,2.52,1.36,57.28
18.75,103.75,2023,5,10.28,82.78,0.05,94.61,1.71,2.14,1.39,0.75,48.16,3.44,3.94,3.0,0.94,48.41
18.75,104.25,2023,5,10.04,86.41,0.23,94.39,1.73,2.06,1.39,0.67,46.38,3.57,4.09,3.03,1.06,46.98
18.75,104.75,2023,5,10.05,89.88,0.51,95.47,1.87,2.51,1.31,1.21,65.55,3.68,4.46,2.71,1.75,61.61
18.75,105.25,2023,5,10.72,91.37,0.92,98.32,3.04,4.25,1.91,2.33,71.65,4.81,5.82,3.32,2.5,70.31
18.75,105.75,2023,5,11.88,90.11,1.27,101.59,5.12,6.69,3.47,3.22,56.31,6.72,7.86,4.97,2.9,62.14
18.75,106.25,2023,5,12.76,86.44,1.08,102.07,6.98,7.91,5.71,2.2,36.81,7.94,9.2,6.57,2.62,37.19
18.75,106.75,2023,5,13.12,85.26,0.48,102.08,7.89,9.11,6.7,2.4,43.24,8.71,10.25,7.33,2.91,43.81
19.25,103.25,2023,5,10.14,83.82,0.01,90.34,1.17,1.47,0.87,0.6,58.74,2.39,3.43,1.79,1.65,58.41
19.25,103.75,2023,5,9.7,84.62,0.04,90.8,1.21,1.39,1.02,0.37,57.56,2.48,3.01,2.02,0.98,57.31
19.25,104.25,2023,5,9.78,88.2,0.14,92.75,1.2,1.46,0.89,0.57,53.14,2.44,3.02,1.89,1.13,58.56
19.25,104.75,2023,5,9.94,90.2,0.31,95.87,1.51,2.11,1.05,1.06,86.42,3.08,3.68,2.16,1.52,84.96
