-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2001 through 12/31/2001 
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX       MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN       MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WS10M_RANGE     MERRA-2 Wind Speed at 10 Meters Range (m/s) 
WD10M           MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS50M           MERRA-2 Wind Speed at 50 Meters (m/s) 
WS50M_MAX       MERRA-2 Wind Speed at 50 Meters Maximum (m/s) 
WS50M_MIN       MERRA-2 Wind Speed at 50 Meters Minimum (m/s) 
WS50M_RANGE     MERRA-2 Wind Speed at 50 Meters Range (m/s) 
WD50M           MERRA-2 Wind Direction at 50 Meters (Degrees) 
-END HEADER-
LAT,LON,YEAR,DOY,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,WD50M
20.25,106.75,2001,1,10.57,74.06,0.01,101.47,4.28,5.37,3.15,2.22,122.94,4.9,6.38,3.5,2.87,123.69
18.25,103.25,2001,2,10.46,73.95,0.0,97.16,1.34,2.24,0.3,1.94,87.47,2.14,4.27,0.3,3.97,89.59
18.25,103.75,2001,2,10.77,76.62,0.0,97.88,1.2,2.12,0.07,2.06,89.59,1.92,3.85,0.08,3.77,97.19
18.25,104.25,2001,2,10.65,77.97,0.0,96.29,0.99,1.94,0.16,1.78,107.84,1.66,3.22,0.15,3.07,107.69
18.25,104.75,2001,2,10.64,81.37,0.0,94.61,0.93,1.58,0.25,1.32,108.81,1.63,2.83,0.39,2.44,108.4
18.25,105.25,2001,2,10.92,84.19,0.0,95.18,1.3,1.84,0.56,1.28,116.88,2.15,3.25,0.84,2.41,118.08
18.25,105.75,2001,2,11.57,84.46,0.0,98.01,2.14,2.88,1.17,1.71,132.87,3.13,4.41,1.53,2.88,134.4
18.25,106.25,2001,2,12.57,80.78,0.01,100.75,3.24,4.15,2.06,2.09,133.97,4.11,5.54,2.49,3.05,134.0
18.25,106.75,2001,2,12.96,76.93,0.0,101.21,4.31,5.47,3.5,1.98,129.74,4.83,6.25,3.87,2.38,129.82
18.75,103.25,2001,2,10.37,77.65,0.0,93.14,1.03,1.75,0.19,1.56,128.07,1.58,2.88,0.27,2.62,126.54
18.75,103.75,2001,2,10.71,81.25,0.0,94.03,0.99,1.7,0.08,1.62,158.97,1.64,2.85,0.18,2.68,140.09
18.75,104.25,2001,2,10.76,83.7,0.0,93.76,0.82,1.59,0.16,1.43,146.07,1.39,2.63,0.21,2.42,141.59
18.75,104.75,2001,2,10.74,85.08,0.0,94.77,0.97,1.54,0.24,1.31,155.33,1.64,2.98,0.32,2.66,155.49
18.75,105.25,2001,2,11.21,85.46,0.02,97.56,1.66,2.29,0.7,1.59,165.57,2.48,4.08,0.88,3.2,166.7
18.75,105.75,2001,2,12.15,83.94,0.04,100.79,2.74,3.75,1.58,2.17,164.06,3.58,5.44,1.87,3.56,165.26
18.75,106.25,2001,2,12.88,78.69,0.03,101.31,3.75,5.0,2.54,2.45,146.56,4.28,5.86,2.82,3.04,146.28
18.75,106.75,2001,2,12.9,75.76,0.02,101.35,4.29,5.66,3.48,2.18,138.74,4.7,6.27,3.76,2.5,138.83
19.25,103.25,2001,2,10.27,79.19,0.01,89.78,0.82,1.42,0.28,1.15,187.91,1.27,2.14,0.47,1.68,185.99
19.25,103.75,2001,2,10.56,83.19,0.01,90.2,0.77,1.34,0.19,1.15,221.28,1.25,2.04,0.41,1.64,202.84
19.25,104.25,2001,2,10.75,86.36,0.01,92.08,0.74,1.18,0.21,0.98,194.51,1.25,2.38,0.34,2.05,192.59
19.25,104.75,2001,2,10.78,86.5,0.01,95.13,1.07,1.53,0.21,1.32,190.04,1.78,3.28,0.26,3.02,191.19
19.25,105.25,2001,2,11.29,86.14,0.02,98.39,1.79,2.51,0.71,1.8,186.79,2.66,4.56,0.86,3.69,187.71
19.25,105.75,2001,2,12.23,84.83,0.04,100.83,2.79,3.88,1.76,2.12,175.22,3.62,5.68,2.11,3.57,176.42
19.25,106.25,2001,2,12.91,79.16,0.05,101.34,3.83,5.02,2.91,2.11,157.34,4.33,5.7,3.23,2.47,156.88
19.25,106.75,2001,2,12.76,75.73,0.05,101.37,4.13,5.53,3.35,2.18,146.29,4.55,6.12,3.65,2.47,146.45
19.75,103.25,2001,2,10.38,79.31,0.03,89.45,0.93,1.46,0.37,1.09,230.74,1.49,2.21,0.55,1.66,231.32
19.75,103.75,2001,2,10.5,82.16,0.03,88.94,0.77,1.39,0.26,1.14,231.31,1.25,2.12,0.42,1.7,232.72
19.75,104.25,2001,2,10.6,85.68,0.03,90.89,0.72,1.07,0.2,0.87,199.71,1.37,2.5,0.41,2.09,203.69
19.75,104.75,2001,2,10.6,86.56,0.02,93.7,1.13,1.59,0.42,1.18,192.75,2.02,3.5,0.76,2.74,195.42
19.75,105.25,2001,2,11.11,86.69,0.01,97.34,1.91,2.84,0.97,1.87,189.9,2.95,4.85,1.46,3.39,191.05
19.75,105.75,2001,2,12.09,85.92,0.01,100.63,2.87,4.22,1.8,2.43,180.78,3.88,5.92,2.36,3.57,181.41
19.75,106.25,2001,2,12.85,82.12,0.03,101.31,3.7,4.66,2.67,1.99,165.16,4.49,5.74,3.11,2.63,165.06
19.75,106.75,2001,2,12.75,78.28,0.04,101.37,3.94,5.0,3.02,1.98,150.71,4.48,5.69,3.36,2.33,151.04
20.25,103.25,2001,2,10.61,81.09,0.04,90.28,0.99,1.53,0.37,1.16,221.04,1.61,2.37,0.52,1.86,220.78
20.25,103.75,2001,2,10.47,81.31,0.05,89.14,0.88,1.59,0.17,1.42,234.56,1.46,2.45,0.2,2.25,235.25
20.25,104.25,2001,2,10.44,84.11,0.04,90.86,0.79,1.27,0.24,1.03,196.01,1.57,2.6,0.38,2.22,209.15
20.25,104.75,2001,2,10.49,86.09,0.02,93.62,1.2,1.86,0.63,1.24,183.54,2.2,3.7,1.05,2.65,191.24
20.25,105.25,2001,2,10.96,87.2,0.0,97.14,1.93,3.16,1.05,2.11,183.48,3.07,5.16,1.64,3.53,184.68
20.25,105.75,2001,2,11.79,87.14,0.0,100.33,2.76,4.48,1.42,3.06,182.71,3.93,6.32,1.99,4.33,182.72
20.25,106.25,2001,2,12.54,85.34,0.01,101.29,3.35,4.72,1.85,2.87,168.69,4.52,6.35,2.36,3.99,168.72
20.25,106.75,2001,2,12.79,82.44,0.02,101.35,3.69,4.66,2.17,2.48,150.36,4.4,5.61,2.49,3.12,150.99
18.25,103.25,2001,3,11.67,78.46,0.21,97.21,1.8,2.48,1.0,1.47,80.34,2.89,4.27,1.16,3.1,80.7
18.25,103.75,2001,3,12.08,80.53,0.31,97.93,1.62,2.33,0.76,1.57,70.72,2.78,4.38,1.0,3.38,70.5
18.25,104.25,2001,3,11.84,82.78,0.41,96.36,1.42,2.06,0.75,1.31,62.82,2.72,3.88,1.27,2.62,63.2
18.25,104.75,2001,3,11.52,85.16,0.44,94.7,1.23,1.89,0.65,1.24,86.68,2.45,3.57,1.22,2.36,79.32
18.25,105.25,2001,3,11.67,86.98,0.39,95.29,1.55,2.45,0.83,1.63,111.94,2.74,3.93,1.39,2.54,104.86
18.25,105.75,2001,3,12.46,87.35,0.3,98.12,2.41,3.61,1.42,2.19,122.04,3.63,4.84,2.0,2.85,123.14
18.25,106.25,2001,3,13.7,85.25,0.2,100.85,3.39,4.45,2.34,2.11,114.19,4.42,5.59,2.89,2.7,114.81
18.25,106.75,2001,3,13.95,80.55,0.1,101.31,4.36,5.43,3.39,2.04,104.34,4.96,6.17,3.81,2.37,104.76
18.75,103.25,2001,3,11.32,81.72,0.24,93.21,1.28,1.91,0.62,1.29,95.55,2.08,3.13,0.76,2.37,95.09
18.75,103.75,2001,3,11.78,84.59,0.36,94.11,1.13,1.76,0.5,1.26,73.5,2.16,3.22,0.79,2.43,72.72
18.75,104.25,2001,3,11.68,86.94,0.55,93.86,1.09,1.61,0.68,0.93,61.3,2.24,2.98,1.41,1.57,61.84
18.75,104.75,2001,3,11.62,88.15,0.6,94.88,1.17,1.79,0.54,1.25,122.69,2.25,3.24,1.07,2.17,115.86
18.75,105.25,2001,3,12.18,88.39,0.5,97.68,1.77,2.93,0.58,2.35,159.62,2.78,4.28,0.86,3.42,153.41
18.75,105.75,2001,3,13.27,87.31,0.34,100.91,2.83,4.52,1.2,3.32,143.08,3.78,5.57,1.43,4.15,145.12
18.75,106.25,2001,3,14.1,84.06,0.31,101.42,3.84,4.9,2.64,2.26,113.16,4.58,5.75,2.99,2.77,113.62
18.75,106.75,2001,3,13.9,80.09,0.16,101.46,4.27,5.53,3.15,2.38,98.68,4.75,6.14,3.47,2.67,99.3
19.25,103.25,2001,3,10.77,81.81,0.29,89.87,0.9,1.53,0.33,1.2,127.99,1.54,2.76,0.45,2.31,127.49
19.25,103.75,2001,3,11.14,86.03,0.42,90.3,0.84,1.28,0.38,0.91,94.09,1.62,2.77,0.58,2.18,94.09
19.25,104.25,2001,3,11.51,88.71,0.67,92.2,0.88,1.22,0.49,0.73,80.47,1.77,2.48,0.93,1.55,80.72
19.25,104.75,2001,3,11.82,89.51,0.78,95.25,1.22,1.7,0.62,1.08,119.66,2.33,3.23,1.06,2.17,120.84
19.25,105.25,2001,3,12.59,89.62,0.72,98.51,1.91,3.02,0.57,2.45,140.56,3.04,4.54,0.81,3.72,142.51
19.25,105.75,2001,3,13.64,88.81,0.55,100.95,2.92,4.72,0.82,3.91,124.0,3.84,5.84,0.91,4.93,125.89
19.25,106.25,2001,3,14.1,85.41,0.5,101.46,4.12,5.62,2.6,3.03,102.75,4.79,6.42,2.9,3.52,103.22
19.25,106.75,2001,3,13.81,81.98,0.22,101.49,4.44,6.49,3.18,3.31,88.28,4.89,7.14,3.46,3.69,89.02
19.75,103.25,2001,3,10.61,80.86,0.42,89.54,0.91,1.69,0.23,1.47,146.51,1.62,3.16,0.36,2.8,147.35
19.75,103.75,2001,3,10.83,85.94,0.56,89.06,0.85,1.34,0.32,1.02,115.78,1.62,2.96,0.45,2.5,116.25
19.75,104.25,2001,3,11.3,88.91,0.84,91.03,0.88,1.29,0.48,0.81,112.08,1.74,2.64,0.73,1.9,112.45
19.75,104.75,2001,3,11.74,90.05,0.99,93.84,1.18,1.83,0.46,1.37,114.91,2.25,3.31,0.64,2.68,116.04
19.75,105.25,2001,3,12.54,90.34,0.91,97.47,2.01,3.19,0.41,2.78,110.72,3.21,4.7,0.53,4.18,112.09
19.75,105.75,2001,3,13.46,89.81,0.69,100.77,3.26,4.95,0.84,4.11,99.19,4.42,6.31,1.04,5.26,100.1
19.75,106.25,2001,3,13.73,87.56,0.63,101.46,4.5,6.0,2.57,3.43,93.22,5.41,7.36,3.08,4.27,94.0
19.75,106.75,2001,3,13.61,85.41,0.27,101.52,5.18,7.42,3.61,3.81,82.14,5.79,8.39,4.0,4.4,82.85
20.25,103.25,2001,3,10.75,82.72,0.55,90.36,1.06,1.99,0.25,1.74,140.31,1.93,3.55,0.34,3.21,141.9
20.25,103.75,2001,3,10.77,86.5,0.72,89.26,0.98,1.64,0.44,1.2,113.41,1.91,3.04,0.61,2.42,114.12
20.25,104.25,2001,3,11.16,89.15,1.03,91.01,1.06,1.46,0.78,0.68,122.28,2.08,3.04,1.22,1.82,123.68
20.25,104.75,2001,3,11.68,90.52,1.25,93.78,1.34,2.07,0.66,1.41,121.16,2.42,3.55,0.97,2.58,122.88
20.25,105.25,2001,3,12.37,90.81,1.22,97.3,2.19,3.44,0.69,2.75,111.75,3.42,4.91,0.99,3.92,113.28
20.25,105.75,2001,3,13.01,90.19,1.0,100.49,3.45,5.02,1.31,3.72,99.11,4.88,6.64,1.95,4.69,100.14
20.25,106.25,2001,3,13.15,88.81,0.86,101.45,4.46,5.75,2.77,2.98,91.69,5.93,7.45,4.02,3.44,92.47
20.25,106.75,2001,3,13.25,87.86,0.39,101.52,5.65,7.27,3.97,3.3,81.39,6.6,8.41,4.74,3.67,82.09
18.25,103.25,2001,4,12.4,82.05,0.3,97.32,2.25,3.24,1.46,1.78,75.9,3.96,5.09,2.68,2.41,76.61
18.25,103.75,2001,4,12.7,83.75,0.42,98.04,2.09,3.0,1.5,1.5,68.38,3.75,4.65,2.64,2.02,69.28
18.25,104.25,2001,4,12.35,85.62,0.99,96.46,1.74,2.44,1.37,1.07,63.45,3.4,4.33,2.72,1.62,64.63
18.25,104.75,2001,4,12.03,88.1,2.25,94.81,1.61,2.26,1.17,1.09,62.03,3.28,4.21,2.62,1.59,63.26
18.25,105.25,2001,4,12.26,89.51,3.29,95.4,1.86,2.64,1.22,1.42,66.77,3.43,4.26,2.51,1.75,68.21
18.25,105.75,2001,4,13.06,88.69,3.5,98.24,2.5,3.46,1.71,1.76,75.86,3.82,4.59,2.64,1.95,77.39
18.25,106.25,2001,4,13.89,84.94,2.67,100.97,3.39,4.26,2.71,1.54,83.03,4.42,5.42,3.35,2.07,83.59
18.25,106.75,2001,4,14.15,81.94,1.25,101.42,4.21,5.15,3.37,1.77,83.83,4.77,5.86,3.75,2.11,84.42
18.75,103.25,2001,4,12.02,86.8,0.7,93.31,1.39,1.79,0.87,0.92,94.34,2.57,3.52,1.63,1.88,95.69
18.75,103.75,2001,4,12.27,88.12,1.0,94.22,1.26,1.58,0.84,0.73,77.09,2.57,3.25,1.72,1.53,76.31
18.75,104.25,2001,4,12.22,90.02,1.92,93.96,1.23,1.6,0.96,0.64,69.44,2.76,3.48,2.21,1.27,70.59
18.75,104.75,2001,4,12.28,91.48,3.58,95.0,1.55,2.2,0.98,1.22,69.31,3.26,4.06,2.39,1.67,70.73
18.75,105.25,2001,4,12.88,91.15,4.6,97.81,2.46,3.52,1.48,2.04,71.36,4.07,5.0,2.79,2.21,72.38
18.75,105.75,2001,4,13.79,88.72,4.4,101.04,3.74,5.16,2.53,2.63,73.32,4.94,6.11,3.49,2.62,73.99
18.75,106.25,2001,4,14.13,84.84,3.25,101.54,4.68,6.14,3.67,2.47,75.97,5.33,7.09,4.12,2.97,76.84
18.75,106.75,2001,4,14.15,82.64,1.46,101.58,4.82,6.39,3.42,2.97,75.67,5.26,7.02,3.69,3.33,76.54
19.25,103.25,2001,4,11.52,88.11,1.21,89.96,1.05,1.4,0.69,0.7,128.58,2.1,2.85,1.43,1.41,130.89
19.25,103.75,2001,4,11.6,90.53,1.68,90.4,1.03,1.29,0.76,0.53,102.66,2.17,2.73,1.68,1.05,102.44
19.25,104.25,2001,4,11.84,92.41,2.67,92.31,1.05,1.39,0.75,0.65,91.56,2.44,2.92,1.99,0.93,92.69
19.25,104.75,2001,4,12.1,92.71,3.86,95.38,1.48,2.08,0.89,1.19,79.72,3.21,3.85,2.4,1.46,81.16
19.25,105.25,2001,4,12.7,91.69,4.23,98.65,2.77,3.73,1.71,2.02,69.89,4.56,5.55,3.4,2.15,70.96
19.25,105.75,2001,4,13.49,89.62,3.69,101.1,4.6,5.99,3.16,2.83,64.79,6.05,7.51,4.69,2.82,65.41
19.25,106.25,2001,4,13.85,86.72,3.0,101.61,5.95,7.69,4.57,3.12,67.22,6.68,8.77,5.19,3.58,68.06
19.25,106.75,2001,4,13.85,84.67,1.46,101.62,6.06,8.29,4.24,4.05,66.44,6.62,9.17,4.59,4.58,67.46
19.75,103.25,2001,4,11.58,87.98,1.92,89.62,0.96,1.32,0.43,0.89,150.94,2.17,3.0,0.91,2.08,152.29
19.75,103.75,2001,4,11.41,91.41,2.42,89.14,1.04,1.36,0.82,0.54,123.56,2.29,2.8,1.66,1.14,126.34
19.75,104.25,2001,4,11.41,92.96,3.02,91.13,1.04,1.39,0.74,0.65,114.01,2.39,2.76,1.85,0.91,116.09
19.75,104.75,2001,4,11.41,93.16,3.25,93.98,1.36,1.9,0.82,1.07,92.88,2.89,3.48,2.14,1.33,94.82
19.75,105.25,2001,4,11.84,92.02,3.07,97.64,2.56,3.35,1.6,1.75,73.42,4.2,5.11,3.28,1.83,74.99
19.75,105.75,2001,4,12.58,89.99,2.59,100.95,4.46,5.52,3.06,2.46,63.3,6.01,7.26,4.96,2.3,64.26
19.75,106.25,2001,4,12.97,87.97,2.07,101.62,6.2,7.51,4.66,2.86,64.5,7.25,8.92,5.83,3.09,65.41
19.75,106.75,2001,4,13.17,86.87,1.05,101.66,7.01,8.96,5.2,3.76,62.48,7.78,10.06,5.86,4.2,63.53
20.25,103.25,2001,4,11.87,90.01,2.99,90.43,0.89,1.31,0.26,1.04,151.06,2.15,3.16,0.52,2.64,152.24
20.25,103.75,2001,4,11.51,92.53,3.38,89.34,1.0,1.36,0.7,0.65,129.06,2.4,3.0,1.33,1.67,132.94
20.25,104.25,2001,4,11.14,93.18,3.38,91.12,1.18,1.63,0.78,0.85,121.06,2.66,3.07,2.03,1.04,124.04
20.25,104.75,2001,4,10.9,93.21,2.81,93.93,1.42,2.07,0.88,1.19,102.11,2.82,3.37,2.02,1.35,104.68
20.25,105.25,2001,4,11.0,91.94,2.07,97.48,2.24,3.04,1.41,1.63,80.39,3.62,4.37,2.71,1.66,82.35
20.25,105.75,2001,4,11.37,89.66,1.46,100.69,3.61,4.52,2.44,2.09,64.72,5.07,5.99,4.21,1.77,65.92
20.25,106.25,2001,4,11.69,87.66,1.26,101.64,5.07,6.12,3.68,2.45,64.59,6.45,7.6,5.31,2.29,65.59
20.25,106.75,2001,4,12.1,87.18,0.66,101.69,6.75,8.22,5.15,3.07,61.17,7.72,9.44,6.18,3.26,62.24
18.25,103.25,2001,5,12.15,78.59,0.16,97.31,1.81,3.4,0.8,2.6,73.56,3.01,4.83,1.14,3.69,75.11
18.25,103.75,2001,5,12.51,79.97,0.24,98.02,1.55,3.09,0.34,2.76,70.69,2.55,4.48,0.53,3.95,73.41
18.25,104.25,2001,5,12.63,83.47,0.41,96.44,1.31,2.41,0.34,2.08,73.44,2.48,4.02,0.56,3.45,75.41
18.25,104.75,2001,5,12.57,87.49,0.77,94.77,1.24,2.1,0.61,1.5,74.46,2.6,3.91,1.28,2.64,75.98
18.25,105.25,2001,5,12.83,90.04,1.21,95.35,1.78,2.84,1.07,1.78,82.29,3.31,4.64,2.21,2.42,83.78
18.25,105.75,2001,5,13.52,90.02,1.68,98.17,2.94,4.37,1.84,2.53,95.65,4.55,5.93,3.25,2.68,97.09
18.25,106.25,2001,5,14.37,87.22,2.22,100.92,4.32,5.46,3.23,2.23,103.5,5.75,6.8,4.59,2.22,103.81
18.25,106.75,2001,5,14.57,83.84,1.85,101.38,5.69,6.83,4.45,2.38,104.18,6.62,8.01,5.13,2.88,104.56
18.75,103.25,2001,5,11.34,81.5,0.29,93.31,1.22,1.85,0.5,1.34,98.58,2.15,3.23,0.76,2.47,100.74
18.75,103.75,2001,5,11.78,84.0,0.44,94.2,1.12,1.67,0.33,1.34,85.41,2.02,3.1,0.7,2.4,86.72
18.75,104.25,2001,5,12.22,87.88,0.76,93.93,0.95,1.42,0.38,1.04,77.46,2.12,3.02,0.9,2.12,79.72
18.75,104.75,2001,5,12.53,90.79,1.27,94.95,1.28,1.96,0.75,1.22,78.75,2.81,3.64,1.87,1.78,80.78
18.75,105.25,2001,5,13.15,91.04,1.81,97.74,2.37,3.62,1.56,2.06,85.31,4.01,5.08,2.94,2.14,86.42
18.75,105.75,2001,5,13.98,88.53,2.24,100.97,3.87,5.5,2.68,2.83,93.43,5.22,6.57,3.74,2.83,93.7
18.75,106.25,2001,5,14.34,84.78,2.36,101.49,4.77,5.57,3.68,1.89,99.66,5.57,6.54,4.18,2.36,100.25
18.75,106.75,2001,5,14.25,82.38,1.56,101.54,4.95,6.21,3.51,2.7,100.46,5.55,7.08,3.78,3.3,101.18
19.25,103.25,2001,5,10.77,84.09,0.49,89.96,1.12,1.51,0.73,0.78,137.27,2.11,2.76,1.31,1.45,139.67
19.25,103.75,2001,5,11.02,87.19,0.74,90.38,1.07,1.42,0.74,0.68,117.59,2.03,2.66,1.42,1.24,118.97
19.25,104.25,2001,5,11.7,90.49,1.2,92.28,0.92,1.18,0.64,0.54,102.74,2.09,2.65,1.51,1.14,104.42
19.25,104.75,2001,5,12.24,91.95,1.79,95.33,1.27,1.92,0.87,1.05,92.75,2.87,3.51,2.12,1.4,94.59
